"Entrez.ID"	"Gene.name"
9028	"RHBDL1"
9031	"BAZ1B"
9032	"TM4SF5"
9033	"PKD2L1"
9034	"CCRL2"
9037	"SEMA5A"
9038	"TAAR5"
9039	"UBA3"
9043	"SPAG9"
9044	"BTAF1"
9045	"RPL14"
9046	"DOK2"
9047	"SH2D2A"
9048	"ARTN"
9049	"AIP"
9050	"PSTPIP2"
9051	"PSTPIP1"
9052	"GPRC5A"
9053	"MAP7"
9054	"NFS1"
9055	"PRC1"
9056	"SLC7A7"
9057	"SLC7A6"
9058	"SLC13A2"
9060	"PAPSS2"
9061	"PAPSS1"
9063	"PIAS2"
9064	"MAP3K6"
9070	"ASH2L"
9071	"CLDN10"
9073	"CLDN8"
9074	"CLDN6"
9076	"CLDN1"
9077	"DIRAS3"
9079	"LDB2"
9080	"CLDN9"
9086	"EIF1AY"
9087	"TMSB4Y"
9088	"PKMYT1"
9091	"PIGQ"
9092	"SART1"
9093	"DNAJA3"
9094	"UNC119"
9095	"TBX19"
9097	"USP14"
9098	"USP6"
9099	"USP2"
9100	"USP10"
9101	"USP8"
9104	"RGN"
9107	"MTMR6"
9108	"MTMR7"
9110	"MTMR4"
9111	"NMI"
9112	"MTA1"
9113	"LATS1"
9114	"ATP6V0D1"
9118	"INA"
9119	"KRT75"
9120	"SLC16A6"
9122	"SLC16A4"
9123	"SLC16A3"
9124	"PDLIM1"
9125	"RQCD1"
9126	"SMC3"
9127	"P2RX6"
9128	"PRPF4"
9129	"PRPF3"
9130	"FAM50A"
9131	"AIFM1"
9132	"KCNQ4"
9133	"CCNB2"
9134	"CCNE2"
9135	"RABEP1"
9136	"RRP9"
9138	"ARHGEF1"
9139	"CBFA2T2"
9140	"ATG12"
9141	"PDCD5"
9142	"TMEM257"
9143	"SYNGR3"
9144	"SYNGR2"
9145	"SYNGR1"
9146	"HGS"
9147	"NEMF"
9148	"NEURL1"
9149	"DYRK1B"
9150	"CTDP1"
9152	"SLC6A5"
9153	"SLC28A2"
9154	"SLC28A1"
9156	"EXO1"
9158	"FIBP"
9159	"PCSK7"
9162	"DGKI"
9166	"EBAG9"
9167	"COX7A2L"
9168	"TMSB10"
9169	"SCAF11"
9170	"LPAR2"
9172	"MYOM2"
9173	"IL1RL1"
9175	"MAP3K13"
9177	"HTR3B"
9179	"AP4M1"
9180	"OSMR"
9181	"ARHGEF2"
9182	"RASSF9"
9183	"ZW10"
9184	"BUB3"
9185	"REPS2"
9187	"SLC24A1"
9188	"DDX21"
9189	"ZBED1"
9191	"DEDD"
9194	"SLC16A7"
9196	"KCNAB3"
9197	"SLC33A1"
9200	"HACD1"
9201	"DCLK1"
9202	"ZMYM4"
9203	"ZMYM3"
9204	"ZMYM6"
9205	"ZMYM5"
9208	"LRRFIP1"
9209	"LRRFIP2"
9210	"BMP15"
9211	"LGI1"
9212	"AURKB"
9214	"FAIM3"
9215	"LARGE"
9217	"VAPB"
9218	"VAPA"
9219	"MTA2"
9221	"NOLC1"
9223	"MAGI1"
9227	"LRAT"
9228	"DLGAP2"
9229	"DLGAP1"
9230	"RAB11B"
9231	"DLG5"
9232	"PTTG1"
9235	"IL32"
9236	"CCPG1"
9238	"TBRG4"
9240	"PNMA1"
9242	"MSC"
9244	"CRLF1"
9245	"GCNT3"
9246	"UBE2L6"
9247	"GCM2"
9248	"GPR50"
9249	"DHRS3"
9252	"RPS6KA5"
9254	"CACNA2D2"
9255	"AIMP1"
9256	"BZRAP1"
9258	"MFHAS1"
9260	"PDLIM7"
9261	"MAPKAPK2"
9262	"STK17B"
9263	"STK17A"
9265	"CYTH3"
9266	"CYTH2"
9267	"CYTH1"
9270	"ITGB1BP1"
9271	"PIWIL1"
9274	"BCL7C"
9275	"BCL7B"
9276	"COPB2"
9277	"WDR46"
9278	"ZBTB22"
9282	"MED14"
9283	"GPR37L1"
9287	"TAAR2"
9289	"ADGRG1"
9293	"GPR52"
9294	"S1PR2"
9295	"SRSF11"
9296	"ATP6V1F"
9306	"SOCS6"
9308	"CD83"
9310	"ZNF235"
9311	"ASIC3"
9312	"KCNB2"
9313	"MMP20"
9314	"KLF4"
9315	"NREP"
9317	"PTER"
9318	"COPS2"
9319	"TRIP13"
9320	"TRIP12"
9321	"TRIP11"
9322	"TRIP10"
9324	"HMGN3"
9325	"TRIP4"
9326	"ZNHIT3"
9328	"GTF3C5"
9329	"GTF3C4"
9330	"GTF3C3"
9331	"B4GALT6"
9332	"CD163"
9333	"TGM5"
9334	"B4GALT5"
9337	"CNOT8"
9338	"TCEAL1"
9340	"GLP2R"
9341	"VAMP3"
9342	"SNAP29"
9344	"TAOK2"
9348	"NDST3"
9349	"RPL23"
9350	"CER1"
9351	"SLC9A3R2"
9352	"TXNL1"
9353	"SLIT2"
9354	"UBE4A"
9355	"LHX2"
9356	"SLC22A6"
9358	"ITGBL1"
9360	"PPIG"
9361	"LONP1"
9362	"CPNE6"
9363	"RAB33A"
9364	"RAB28"
9365	"KL"
9367	"RAB9A"
9368	"SLC9A3R1"
9369	"NRXN3"
9370	"ADIPOQ"
9371	"KIF3B"
9372	"ZFYVE9"
9373	"PLAA"
9374	"PPT2"
9375	"TM9SF2"
9376	"SLC22A8"
9377	"COX5A"
9378	"NRXN1"
9379	"NRXN2"
9380	"GRHPR"
9381	"OTOF"
9388	"LIPG"
9389	"SLC22A14"
9390	"SLC22A13"
9391	"CIAO1"
9392	"TGFBRAP1"
9397	"NMT2"
9398	"CD101"
9399	"STOML1"
9400	"RECQL5"
9401	"RECQL4"
9402	"GRAP2"
9403	"SEP15"
9404	"LPXN"
9407	"TMPRSS11D"
9409	"PEX16"
9410	"SNRNP40"
9411	"ARHGAP29"
9412	"MED21"
9413	"FAM189A2"
9414	"TJP2"
9415	"FADS2"
9416	"DDX23"
9419	"CRIPT"
9420	"CYP7B1"
9421	"HAND1"
9422	"ZNF264"
9423	"NTN1"
9425	"CDYL"
9427	"ECEL1"
9429	"ABCG2"
9435	"CHST2"
9436	"NCR2"
9437	"NCR1"
9439	"MED23"
9440	"MED17"
9442	"MED27"
9443	"MED7"
9444	"QKI"
9445	"ITM2B"
9446	"GSTO1"
9447	"AIM2"
9448	"MAP4K4"
9450	"LY86"
9451	"EIF2AK3"
9452	"ITM2A"
9453	"GGPS1"
9454	"HOMER3"
9455	"HOMER2"
9456	"HOMER1"
9457	"FHL5"
9459	"ARHGEF6"
9462	"RASAL2"
9463	"PICK1"
9465	"AKAP7"
9466	"IL27RA"
9467	"SH3BP5"
9468	"PCYT1B"
9470	"EIF4E2"
9472	"AKAP6"
9473	"THEMIS2"
9474	"ATG5"
9475	"ROCK2"
9477	"MED20"
9478	"CABP1"
9479	"MAPK8IP1"
9480	"ONECUT2"
9482	"STX8"
9486	"CHST10"
9487	"PIGL"
9488	"PIGB"
9489	"PGS1"
9491	"PSMF1"
9493	"KIF23"
9495	"AKAP5"
9496	"TBX4"
9497	"SLC4A7"
9498	"SLC4A8"
9499	"MYOT"
9500	"MAGED1"
9501	"RPH3AL"
9506	"PAGE4"
9508	"ADAMTS3"
9509	"ADAMTS2"
9510	"ADAMTS1"
9512	"PMPCB"
9513	"FXR2"
9514	"GAL3ST1"
9516	"LITAF"
9517	"SPTLC2"
9518	"GDF15"
9519	"TBPL1"
9520	"NPEPPS"
9521	"EEF1E1"
9522	"SCAMP1"
9524	"TECR"
9525	"VPS4B"
9526	"MPDU1"
9527	"GOSR1"
9528	"TMEM59"
9529	"BAG5"
9530	"BAG4"
9531	"BAG3"
9532	"BAG2"
9533	"POLR1C"
9535	"GMFG"
9536	"PTGES"
9538	"EI24"
9540	"TP53I3"
9541	"CIR1"
9542	"NRG2"
9545	"RAB3D"
9546	"APBA3"
9547	"CXCL14"
9550	"ATP6V1G1"
9551	"ATP5J2"
9552	"SPAG7"
9553	"MRPL33"
9554	"SEC22B"
9555	"H2AFY"
9556	"C14orf2"
9559	"VPS26A"
9562	"MINPP1"
9563	"H6PD"
9567	"GTPBP1"
9568	"GABBR2"
9569	"GTF2IRD1"
9570	"GOSR2"
9573	"GDF3"
9575	"CLOCK"
9576	"SPAG6"
9577	"BRE"
9578	"CDC42BPB"
9580	"SOX13"
9581	"PREPL"
9582	"APOBEC3B"
9583	"ENTPD4"
9584	"RBM39"
9585	"KIF20B"
9586	"CREB5"
9587	"MAD2L1BP"
9588	"PRDX6"
9589	"WTAP"
9590	"AKAP12"
9592	"IER2"
9595	"CYTIP"
9600	"PITPNM1"
9601	"PDIA4"
9603	"NFE2L3"
9604	"RNF14"
9605	"VPS9D1"
9607	"CARTPT"
9610	"RIN1"
9611	"NCOR1"
9612	"NCOR2"
9616	"RNF7"
9617	"MTRF1"
9618	"TRAF4"
9619	"ABCG1"
9620	"CELSR1"
9627	"SNCAIP"
9628	"RGS6"
9629	"CLCA3P"
9630	"GNA14"
9631	"NUP155"
9632	"SEC24C"
9633	"MTL5"
9635	"CLCA2"
9636	"ISG15"
9637	"FEZ2"
9638	"FEZ1"
9639	"ARHGEF10"
9640	"ZNF592"
9641	"IKBKE"
9643	"MORF4L2"
9644	"SH3PXD2A"
9646	"CTR9"
9647	"PPM1F"
9648	"GCC2"
9649	"RALGPS1"
9650	"MTFR1"
9652	"TTC37"
9653	"HS2ST1"
9655	"SOCS5"
9656	"MDC1"
9657	"IQCB1"
9659	"PDE4DIP"
9662	"CEP135"
9663	"LPIN2"
9665	"KIAA0430"
9666	"DZIP3"
9667	"SAFB2"
9669	"EIF5B"
9670	"IPO13"
9671	"WSCD2"
9673	"SLC25A44"
9674	"KIAA0040"
9675	"TTI1"
9677	"PPIP5K1"
9678	"PHF14"
9679	"FAM53B"
9681	"DEPDC5"
9682	"KDM4A"
9683	"N4BP1"
9684	"LRRC14"
9685	"CLINT1"
9686	"VGLL4"
9687	"GREB1"
9688	"NUP93"
9689	"BZW1"
9690	"UBE3C"
9694	"EMC2"
9695	"EDEM1"
9696	"CROCC"
9697	"TRAM2"
9698	"PUM1"
9699	"RIMS2"
9700	"ESPL1"
9701	"PPP6R2"
9702	"CEP57"
9703	"KIAA0100"
9705	"ST18"
9706	"ULK2"
9709	"HERPUD1"
9710	"KIAA0355"
9715	"FAM131B"
9716	"AQR"
9718	"ECE2"
9719	"ADAMTSL2"
9721	"GPRIN2"
9722	"NOS1AP"
9723	"SEMA3E"
9727	"RAB11FIP3"
9728	"SECISBP2L"
9730	"VPRBP"
9731	"CEP104"
9733	"SART3"
9734	"HDAC9"
9735	"KNTC1"
9736	"USP34"
9737	"GPRASP1"
9738	"CCP110"
9741	"LAPTM4A"
9742	"IFT140"
9743	"ARHGAP32"
9744	"ACAP1"
9745	"ZNF536"
9746	"CLSTN3"
9747	"TCAF1"
9748	"SLK"
9749	"PHACTR2"
9750	"FAM65B"
9753	"ZSCAN12"
9754	"STARD8"
9755	"TBKBP1"
9757	"KMT2B"
9758	"FRMPD4"
9759	"HDAC4"
9760	"TOX"
9761	"MLEC"
9762	"LZTS3"
9764	"KIAA0513"
9765	"ZFYVE16"
9766	"SUSD6"
9767	"JADE3"
9768	"KIAA0101"
9770	"RASSF2"
9772	"KIAA0195"
9774	"BCLAF1"
9775	"EIF4A3"
9776	"ATG13"
9777	"TM9SF4"
9778	"KIAA0232"
9779	"TBC1D5"
9780	"PIEZO1"
9781	"RNF144A"
9782	"MATR3"
9783	"RIMS3"
9784	"SNX17"
9785	"DHX38"
9786	"KIAA0586"
9787	"DLGAP5"
9788	"MTSS1"
9790	"BMS1"
9791	"PTDSS1"
9792	"SERTAD2"
9793	"CKAP5"
9794	"MAML1"
9796	"PHYHIP"
9798	"IST1"
9801	"MRPL19"
9802	"DAZAP2"
9804	"TOMM20"
9805	"SCRN1"
9806	"SPOCK2"
9807	"IP6K1"
9810	"RNF40"
9811	"CTIF"
9812	"KIAA0141"
9813	"EFCAB14"
9814	"SFI1"
9815	"GIT2"
9816	"URB2"
9817	"KEAP1"
9819	"TSC22D2"
9820	"CUL7"
9821	"RB1CC1"
9823	"ARMCX2"
9824	"ARHGAP11A"
9825	"SPATA2"
9826	"ARHGEF11"
9828	"ARHGEF17"
9829	"DNAJC6"
9830	"TRIM14"
9831	"ZNF623"
9832	"JAKMIP2"
9833	"MELK"
9834	"KIAA0125"
9836	"LCMT2"
9839	"ZEB2"
9841	"ZBTB24"
9842	"PLEKHM1"
9843	"HEPH"
9844	"ELMO1"
9846	"GAB2"
9847	"C2CD5"
9848	"MFAP3L"
9849	"ZNF518A"
9851	"KIAA0753"
9852	"EPM2AIP1"
9853	"RUSC2"
9855	"FARP2"
9857	"CEP350"
9858	"PPP1R26"
9859	"CEP170"
9860	"LRIG2"
9861	"PSMD6"
9862	"MED24"
9863	"MAGI2"
9867	"PJA2"
9868	"TOMM70A"
9869	"SETDB1"
9871	"SEC24D"
9873	"FCHSD2"
9874	"TLK1"
9877	"ZC3H11A"
9878	"TOX4"
9879	"DDX46"
9880	"ZBTB39"
9882	"TBC1D4"
9883	"POM121"
9885	"OSBPL2"
9886	"RHOBTB1"
9887	"SMG7"
9889	"ZBED4"
9890	"LPPR4"
9891	"NUAK1"
9892	"SNAP91"
9894	"TELO2"
9895	"TECPR2"
9896	"FIG4"
9897	"KIAA0196"
9898	"UBAP2L"
9899	"SV2B"
9901	"SRGAP3"
9902	"MRC2"
9903	"KLHL21"
9904	"RBM19"
9905	"SGSM2"
9908	"G3BP2"
9910	"RABGAP1L"
9911	"TMCC2"
9912	"ARHGAP44"
9913	"SUPT7L"
9914	"ATP2C2"
9915	"ARNT2"
9917	"FAM20B"
9918	"NCAPD2"
9920	"KBTBD11"
9921	"RNF10"
9922	"IQSEC1"
9924	"PAN2"
9925	"ZBTB5"
9926	"LPGAT1"
9927	"MFN2"
9929	"JOSD1"
9931	"HELZ"
9933	"KIAA0020"
9934	"P2RY14"
9935	"MAFB"
9936	"CD302"
9937	"DCLRE1A"
9938	"ARHGAP25"
9939	"RBM8A"
9940	"DLEC1"
9941	"EXOG"
9942	"XYLB"
9943	"OXSR1"
9945	"GFPT2"
9946	"CRYZL1"
9947	"MAGEC1"
9948	"WDR1"
9949	"AMMECR1"
9950	"GOLGA5"
9953	"HS3ST3B1"
9955	"HS3ST3A1"
9956	"HS3ST2"
9957	"HS3ST1"
9958	"USP15"
9960	"USP3"
9961	"MVP"
9962	"SLC23A2"
9966	"TNFSF15"
9967	"THRAP3"
9968	"MED12"
9969	"MED13"
9970	"NR1I3"
9971	"NR1H4"
9972	"NUP153"
9973	"CCS"
9975	"NR1D2"
9976	"CLEC2B"
9978	"RBX1"
9982	"FGFBP1"
9984	"THOC1"
9985	"REC8"
9986	"RCE1"
9987	"HNRNPDL"
9988	"DMTF1"
9989	"PPP4R1"
9990	"SLC12A6"
9991	"PTBP3"
9992	"KCNE2"
9993	"DGCR2"
9994	"CASP8AP2"
9997	"SCO2"
10000	"AKT3"
10001	"MED6"
10002	"NR2E3"
10003	"NAALAD2"
10004	"NAALADL1"
10005	"ACOT8"
10006	"ABI1"
10007	"GNPDA1"
10009	"ZBTB33"
10010	"TANK"
10013	"HDAC6"
10014	"HDAC5"
10015	"PDCD6IP"
10017	"BCL2L10"
10018	"BCL2L11"
10019	"SH2B3"
10020	"GNE"
10021	"HCN4"
10022	"INSL5"
10023	"FRAT1"
10024	"TROAP"
10025	"MED16"
10026	"PIGK"
10036	"CHAF1A"
10038	"PARP2"
10039	"PARP3"
10040	"TOM1L1"
10042	"HMGXB4"
10043	"TOM1"
10044	"SH2D3C"
10045	"SH2D3A"
10046	"MAMLD1"
10047	"CST8"
10048	"RANBP9"
10049	"DNAJB6"
10050	"SLC17A4"
10051	"SMC4"
10052	"GJC1"
10053	"AP1M2"
10054	"UBA2"
10055	"SAE1"
10057	"ABCC5"
10058	"ABCB6"
10059	"DNM1L"
10060	"ABCC9"
10061	"ABCF2"
10062	"NR1H3"
10063	"COX17"
10066	"SCAMP2"
10067	"SCAMP3"
10068	"IL18BP"
10069	"RWDD2B"
10072	"DPP3"
10073	"SNUPN"
10076	"PTPRU"
10077	"TSPAN32"
10078	"TSSC4"
10083	"USH1C"
10084	"PQBP1"
10085	"EDIL3"
10086	"HHLA1"
10087	"COL4A3BP"
10089	"KCNK7"
10090	"UST"
10092	"ARPC5"
10094	"ARPC3"
10095	"ARPC1B"
10096	"ACTR3"
10097	"ACTR2"
10098	"TSPAN5"
10099	"TSPAN3"
10100	"TSPAN2"
10101	"NUBP2"
10102	"TSFM"
10103	"TSPAN1"
10105	"PPIF"
10106	"CTDSP2"
10107	"TRIM10"
10109	"ARPC2"
10110	"SGK2"
10111	"RAD50"
10112	"KIF20A"
10113	"PREB"
10114	"HIPK3"
10116	"FEM1B"
10121	"ACTR1A"
10123	"ARL4C"
10124	"ARL4A"
10125	"RASGRP1"
10126	"DNAL4"
10127	"ZNF263"
10128	"LRPPRC"
10129	"FRY"
10130	"PDIA6"
10131	"TRAP1"
10133	"OPTN"
10134	"BCAP31"
10135	"NAMPT"
10138	"YAF2"
10140	"TOB1"
10142	"AKAP9"
10144	"FAM13A"
10146	"G3BP1"
10147	"SUGP2"
10148	"EBI3"
10149	"ADGRG2"
10150	"MBNL2"
10152	"ABI2"
10153	"CEBPZ"
10154	"PLXNC1"
10155	"TRIM28"
10157	"AASS"
10158	"PDZK1IP1"
10159	"ATP6AP2"
10160	"FARP1"
10161	"LPAR6"
10162	"LPCAT3"
10164	"CHST4"
10165	"SLC25A13"
10166	"SLC25A15"
10168	"ZNF197"
10169	"SERF2"
10170	"DHRS9"
10171	"RCL1"
10174	"SORBS3"
10175	"CNIH1"
10179	"RBM7"
10180	"RBM6"
10181	"RBM5"
10184	"LHFPL2"
10186	"LHFP"
10188	"TNK2"
10190	"TXNDC9"
10193	"RNF41"
10195	"ALG3"
10196	"PRMT3"
10197	"PSME3"
10198	"MPHOSPH9"
10199	"MPHOSPH10"
10200	"MPHOSPH6"
10201	"NME6"
10202	"DHRS2"
10203	"CALCRL"
10204	"NUTF2"
10205	"MPZL2"
10206	"TRIM13"
10207	"INADL"
10208	"USPL1"
10209	"EIF1"
10210	"TOPORS"
10211	"FLOT1"
10212	"DDX39A"
10213	"PSMD14"
10214	"SSX3"
10215	"OLIG2"
10216	"PRG4"
10217	"CTDSPL"
10218	"ANGPTL7"
10219	"KLRG1"
10220	"GDF11"
10221	"TRIB1"
10223	"GPA33"
10224	"ZNF443"
10225	"CD96"
10226	"PLIN3"
10227	"MFSD10"
10228	"STX6"
10229	"COQ7"
10230	"NBR2"
10231	"RCAN2"
10232	"MSLN"
10233	"LRRC23"
10234	"LRRC17"
10235	"RASGRP2"
10236	"HNRNPR"
10237	"SLC35B1"
10238	"DCAF7"
10239	"AP3S2"
10240	"MRPS31"
10241	"CALCOCO2"
10243	"GPHN"
10244	"RABEPK"
10245	"TIMM17B"
10246	"SLC17A2"
10247	"HRSP12"
10248	"POP7"
10249	"GLYAT"
10250	"SRRM1"
10252	"SPRY1"
10253	"SPRY2"
10255	"HCG9"
10256	"CNKSR1"
10257	"ABCC4"
10260	"DENND4A"
10261	"IGSF6"
10262	"SF3B4"
10263	"CDK2AP2"
10265	"IRX5"
10266	"RAMP2"
10267	"RAMP1"
10268	"RAMP3"
10269	"ZMPSTE24"
10270	"AKAP8"
10272	"FSTL3"
10273	"STUB1"
10274	"STAG1"
10276	"NET1"
10277	"UBE4B"
10278	"EFS"
10279	"PRSS16"
10280	"SIGMAR1"
10281	"DSCR4"
10282	"BET1"
10284	"SAP18"
10285	"SMNDC1"
10286	"BCAS2"
10287	"RGS19"
10288	"LILRB2"
10289	"EIF1B"
10290	"SPEG"
10291	"SF3A1"
10293	"TRAIP"
10294	"DNAJA2"
10295	"BCKDK"
10296	"MAEA"
10297	"APC2"
10298	"PAK4"
10299	"MARCH6"
10300	"KATNB1"
10301	"DLEU1"
10302	"SNAPC5"
10307	"APBB3"
10308	"ZNF267"
10309	"CCNO"
10311	"DSCR3"
10312	"TCIRG1"
10313	"RTN3"
10314	"LANCL1"
10316	"NMUR1"
10317	"B3GALT5"
10318	"TNIP1"
10319	"LAMC3"
10320	"IKZF1"
10321	"CRISP3"
10322	"SMYD5"
10324	"KLHL41"
10325	"RRAGB"
10326	"SIRPB1"
10327	"AKR1A1"
10328	"EMC8"
10329	"TMEM5"
10330	"CNPY2"
10331	"B3GNT3"
10332	"CLEC4M"
10333	"TLR6"
10336	"PCGF3"
10342	"TFG"
10343	"PKDREJ"
10345	"TRDN"
10346	"TRIM22"
10347	"ABCA7"
10351	"ABCA8"
10352	"WARS2"
10360	"NPM3"
10362	"HMG20B"
10363	"HMG20A"
10365	"KLF2"
10367	"MICU1"
10368	"CACNG3"
10369	"CACNG2"
10370	"CITED2"
10371	"SEMA3A"
10376	"TUBA1B"
10379	"IRF9"
10382	"TUBB4A"
10383	"TUBB4B"
10384	"BTN3A3"
10385	"BTN2A2"
10388	"SYCP2"
10389	"SCML2"
10390	"CEPT1"
10391	"CORO2B"
10392	"NOD1"
10393	"ANAPC10"
10394	"PRG3"
10395	"DLC1"
10396	"ATP8A1"
10397	"NDRG1"
10399	"GNB2L1"
10400	"PEMT"
10401	"PIAS3"
10402	"ST3GAL6"
10403	"NDC80"
10404	"CPQ"
10406	"WFDC2"
10407	"SPAG11B"
10409	"BASP1"
10410	"IFITM3"
10411	"RAPGEF3"
10413	"YAP1"
10417	"SPON2"
10418	"SPON1"
10419	"PRMT5"
10420	"TESK2"
10421	"CD2BP2"
10422	"UBAC1"
10423	"CDIPT"
10424	"PGRMC2"
10425	"ARIH2"
10426	"TUBGCP3"
10427	"SEC24B"
10428	"CFDP1"
10430	"TMEM147"
10432	"RBM14"
10434	"LYPLA1"
10435	"CDC42EP2"
10436	"EMG1"
10437	"IFI30"
10438	"C1D"
10439	"OLFM1"
10440	"TIMM17A"
10443	"N4BP2L2"
10444	"ZER1"
10445	"MCRS1"
10446	"LRRN2"
10447	"FAM3C"
10449	"ACAA2"
10450	"PPIE"
10451	"VAV3"
10452	"TOMM40"
10454	"TAB1"
10455	"ECI2"
10456	"HAX1"
10457	"GPNMB"
10458	"BAIAP2"
10460	"TACC3"
10461	"MERTK"
10462	"CLEC10A"
10463	"SLC30A9"
10464	"PIBF1"
10465	"PPIH"
10466	"COG5"
10467	"ZNHIT1"
10468	"FST"
10469	"TIMM44"
10471	"PFDN6"
10472	"ZBTB18"
10473	"HMGN4"
10474	"TADA3"
10475	"TRIM38"
10476	"ATP5H"
10477	"UBE2E3"
10478	"SLC25A17"
10479	"SLC9A6"
10480	"EIF3M"
10481	"HOXB13"
10482	"NXF1"
10483	"SEC23B"
10484	"SEC23A"
10485	"C1orf61"
10486	"CAP2"
10487	"CAP1"
10488	"CREB3"
10489	"LRRC41"
10490	"VTI1B"
10491	"CRTAP"
10492	"SYNCRIP"
10493	"VAT1"
10494	"STK25"
10495	"ENOX2"
10497	"UNC13B"
10499	"NCOA2"
10500	"SEMA6C"
10501	"SEMA6B"
10505	"SEMA4F"
10507	"SEMA4D"
10512	"SEMA3C"
10513	"APPBP2"
10514	"MYBBP1A"
10516	"FBLN5"
10518	"CIB2"
10519	"CIB1"
10520	"ZNF211"
10521	"DDX17"
10522	"DEAF1"
10523	"CHERP"
10524	"KAT5"
10525	"HYOU1"
10526	"IPO8"
10527	"IPO7"
10528	"NOP56"
10529	"NEBL"
10533	"ATG7"
10535	"RNASEH2A"
10536	"P3H3"
10538	"BATF"
10539	"GLRX3"
10540	"DCTN2"
10541	"ANP32B"
10542	"LAMTOR5"
10544	"PROCR"
10548	"TM9SF1"
10549	"PRDX4"
10550	"ARL6IP5"
10551	"AGR2"
10552	"ARPC1A"
10553	"HTATIP2"
10554	"AGPAT1"
10555	"AGPAT2"
10556	"RPP30"
10557	"RPP38"
10558	"SPTLC1"
10559	"SLC35A1"
10560	"SLC19A2"
10561	"IFI44"
10562	"OLFM4"
10563	"CXCL13"
10564	"ARFGEF2"
10565	"ARFGEF1"
10566	"AKAP3"
10567	"RABAC1"
10568	"SLC34A2"
10570	"DPYSL4"
10572	"SIVA1"
10573	"MRPL28"
10574	"CCT7"
10575	"CCT4"
10576	"CCT2"
10577	"NPC2"
10578	"GNLY"
10579	"TACC2"
10580	"SORBS1"
10581	"IFITM2"
10584	"COLEC10"
10585	"POMT1"
10586	"MAB21L2"
10587	"TXNRD2"
10588	"MTHFS"
10589	"DRAP1"
10590	"SCGN"
10591	"DNPH1"
10592	"SMC2"
10594	"PRPF8"
10598	"AHSA1"
10600	"USP16"
10602	"CDC42EP3"
10603	"SH2B2"
10605	"PAIP1"
10606	"PAICS"
10607	"TBL3"
10608	"MXD4"
10609	"P3H4"
10611	"PDLIM5"
10612	"TRIM3"
10613	"ERLIN1"
10614	"HEXIM1"
10615	"SPAG5"
10616	"RBCK1"
10617	"STAMBP"
10618	"TGOLN2"
10620	"ARID3B"
10621	"POLR3F"
10622	"POLR3G"
10623	"POLR3C"
10625	"IVNS1ABP"
10628	"TXNIP"
10629	"TAF6L"
10630	"PDPN"
10631	"POSTN"
10632	"ATP5L"
10633	"RASL10A"
10634	"GAS2L1"
10635	"RAD51AP1"
10636	"RGS14"
10637	"LEFTY1"
10640	"EXOC5"
10641	"NPRL2"
10643	"IGF2BP3"
10644	"IGF2BP2"
10645	"CAMKK2"
10647	"SCGB1D2"
10648	"SCGB1D1"
10651	"MTX2"
10652	"YKT6"
10653	"SPINT2"
10654	"PMVK"
10656	"KHDRBS3"
10657	"KHDRBS1"
10658	"CELF1"
10659	"CELF2"
10660	"LBX1"
10661	"KLF1"
10663	"CXCR6"
10664	"CTCF"
10665	"C6orf10"
10666	"CD226"
10667	"FARS2"
10668	"CGRRF1"
10669	"CGREF1"
10670	"RRAGA"
10671	"DCTN6"
10672	"GNA13"
10675	"CSPG5"
10677	"AVIL"
10678	"B3GNT2"
10681	"GNB5"
10682	"EBP"
10683	"DLL3"
10686	"CLDN16"
10690	"FUT9"
10691	"GMEB1"
10692	"RRH"
10693	"CCT6B"
10694	"CCT8"
10695	"CNPY3"
10699	"CORIN"
10712	"FAM189B"
10713	"USP39"
10714	"POLD3"
10716	"TBR1"
10721	"POLQ"
10723	"SLC12A7"
10724	"MGEA5"
10725	"NFAT5"
10726	"NUDC"
10728	"PTGES3"
10730	"YME1L1"
10732	"TCFL5"
10733	"PLK4"
10734	"STAG3"
10735	"STAG2"
10736	"SIX2"
10741	"RBBP9"
10742	"RAI2"
10743	"RAI1"
10744	"PTTG2"
10745	"PHTF1"
10746	"MAP3K2"
10747	"MASP2"
10748	"KLRAP1"
10749	"KIF1C"
10750	"GRAP"
10752	"CHL1"
10753	"CAPN9"
10755	"GIPC1"
10758	"TRAF3IP2"
10761	"PLAC1"
10762	"NUP50"
10763	"NES"
10765	"KDM5B"
10766	"TOB2"
10767	"HBS1L"
10768	"AHCYL1"
10769	"PLK2"
10771	"ZMYND11"
10772	"SRSF10"
10773	"ZBTB6"
10775	"POP4"
10776	"ARPP19"
10777	"ARPP21"
10778	"ZNF271P"
10781	"ZNF266"
10782	"ZNF274"
10785	"WDR4"
10786	"SLC17A3"
10787	"NCKAP1"
10788	"IQGAP2"
10791	"VAMP5"
10795	"ZNF268"
10797	"MTHFD2"
10798	"OR5I1"
10799	"RPP40"
10800	"CYSLTR1"
10801	"SEPT9"
10803	"CCR9"
10808	"HSPH1"
10810	"WASF3"
10813	"UTP14A"
10814	"CPLX2"
10817	"FRS3"
10825	"NEU3"
10826	"FAXDC2"
10840	"ALDH1L1"
10841	"FTCD"
10842	"PPP1R17"
10844	"TUBGCP2"
10845	"CLPX"
10846	"PDE10A"
10847	"SRCAP"
10848	"PPP1R13L"
10849	"CD3EAP"
10850	"CCL27"
10855	"HPSE"
10856	"RUVBL2"
10857	"PGRMC1"
10858	"CYP46A1"
